Alg;Map;MapType;Heuristic;Diagonal;Solution;Time;MaxNodes;PathLength;
Dijkstra;21;File;Manhattan;IfAtMostOneObstacle;Yes;0;124;14,4852813742386;
Dijkstra;21;File;Euclidean;IfAtMostOneObstacle;Yes;0;124;14,4852813742386;
Dijkstra;21;File;Octile;IfAtMostOneObstacle;Yes;0;124;14,4852813742386;
Dijkstra;21;File;Chebyshev;IfAtMostOneObstacle;Yes;0;124;14,4852813742386;
A* (A Star);22;File;Manhattan;IfAtMostOneObstacle;Yes;0;34;8,82842712474619;
A* (A Star);22;File;Euclidean;IfAtMostOneObstacle;Yes;0;35;8,82842712474619;
A* (A Star);22;File;Octile;IfAtMostOneObstacle;Yes;0;35;8,82842712474619;
A* (A Star);22;File;Chebyshev;IfAtMostOneObstacle;Yes;0;40;8,82842712474619;
Best First Search;22;File;Manhattan;IfAtMostOneObstacle;Yes;0;40;8,82842712474619;
Best First Search;22;File;Euclidean;IfAtMostOneObstacle;Yes;0;40;8,82842712474619;
Best First Search;22;File;Octile;IfAtMostOneObstacle;Yes;0;40;8,82842712474619;
Best First Search;22;File;Chebyshev;IfAtMostOneObstacle;Yes;0;40;8,82842712474619;
Dijkstra;22;File;Manhattan;IfAtMostOneObstacle;Yes;0;88;8,82842712474619;
Dijkstra;22;File;Euclidean;IfAtMostOneObstacle;Yes;0;88;8,82842712474619;
Dijkstra;22;File;Octile;IfAtMostOneObstacle;Yes;0;88;8,82842712474619;
Dijkstra;22;File;Chebyshev;IfAtMostOneObstacle;Yes;0;88;8,82842712474619;
A* (A Star);23;File;Manhattan;IfAtMostOneObstacle;Yes;1;160;28,9705627484771;
A* (A Star);23;File;Euclidean;IfAtMostOneObstacle;Yes;1;207;28,9705627484771;
A* (A Star);23;File;Octile;IfAtMostOneObstacle;Yes;1;207;28,9705627484771;
A* (A Star);23;File;Chebyshev;IfAtMostOneObstacle;Yes;1;207;28,9705627484771;
Best First Search;23;File;Manhattan;IfAtMostOneObstacle;Yes;0;207;31,7989898732233;
Best First Search;23;File;Euclidean;IfAtMostOneObstacle;Yes;0;207;37,698484809835;
Best First Search;23;File;Octile;IfAtMostOneObstacle;Yes;0;207;37,698484809835;
Best First Search;23;File;Chebyshev;IfAtMostOneObstacle;Yes;0;207;31,8994949366117;
Dijkstra;23;File;Manhattan;IfAtMostOneObstacle;Yes;1;229;28,9705627484771;
Dijkstra;23;File;Euclidean;IfAtMostOneObstacle;Yes;1;229;28,9705627484771;
Dijkstra;23;File;Octile;IfAtMostOneObstacle;Yes;2;229;28,9705627484771;
Dijkstra;23;File;Chebyshev;IfAtMostOneObstacle;Yes;2;229;28,9705627484771;
A* (A Star);24;File;Manhattan;IfAtMostOneObstacle;Yes;0;106;21,7279220613579;
A* (A Star);24;File;Euclidean;IfAtMostOneObstacle;Yes;0;152;21,7279220613579;
A* (A Star);24;File;Octile;IfAtMostOneObstacle;Yes;0;152;21,7279220613579;
A* (A Star);24;File;Chebyshev;IfAtMostOneObstacle;Yes;1;176;21,7279220613579;
Best First Search;24;File;Manhattan;IfAtMostOneObstacle;Yes;0;176;22,5563491861041;
Best First Search;24;File;Euclidean;IfAtMostOneObstacle;Yes;0;176;22,5563491861041;
Best First Search;24;File;Octile;IfAtMostOneObstacle;Yes;0;176;22,5563491861041;
Best First Search;24;File;Chebyshev;IfAtMostOneObstacle;Yes;0;176;22,5563491861041;
