Alg;Map;MapType;Heuristic;Diagonal;Solution;Time;MaxNodes;PathLength;
Best First Search;35;File;Octile;Never;Yes;1;1058;92;
Best First Search;35;File;Chebyshev;Never;Yes;1;1058;88;
Dijkstra;35;File;Manhattan;Never;Yes;177;3365;80;
Dijkstra;35;File;Euclidean;Never;Yes;172;3365;80;
Dijkstra;35;File;Octile;Never;Yes;173;3365;80;
Dijkstra;35;File;Chebyshev;Never;Yes;176;3365;80;
A* (A Star);36;File;Manhattan;Never;Yes;20;914;140;
A* (A Star);36;File;Euclidean;Never;Yes;171;3200;140;
A* (A Star);36;File;Octile;Never;Yes;145;3200;140;
A* (A Star);36;File;Chebyshev;Never;Yes;189;3447;140;
Best First Search;36;File;Manhattan;Never;Yes;10;3447;222;
Best First Search;36;File;Euclidean;Never;Yes;4;3447;166;
Best First Search;36;File;Octile;Never;Yes;5;3447;182;
Best First Search;36;File;Chebyshev;Never;Yes;4;3447;158;
