Alg;Map;MapType;Heuristic;Diagonal;Solution;Time;MaxNodes;PathLength;
Best First Search;18;File;Manhattan;IfAtMostOneObstacle;Yes;1;1815;80,0121933088197;
Best First Search;18;File;Euclidean;IfAtMostOneObstacle;Yes;1;1815;82,8406204335659;
Best First Search;18;File;Octile;IfAtMostOneObstacle;Yes;1;1815;82,8406204335659;
Best First Search;18;File;Chebyshev;IfAtMostOneObstacle;Yes;1;1815;82,0121933088197;
Dijkstra;18;File;Manhattan;IfAtMostOneObstacle;Yes;830;5443;80,0121933088197;
Dijkstra;18;File;Euclidean;IfAtMostOneObstacle;Yes;814;5443;80,0121933088197;
Dijkstra;18;File;Octile;IfAtMostOneObstacle;Yes;838;5443;80,0121933088197;
Dijkstra;18;File;Chebyshev;IfAtMostOneObstacle;Yes;805;5443;80,0121933088197;
A* (A Star);19;File;Manhattan;IfAtMostOneObstacle;Yes;7;436;143,01219330882;
A* (A Star);19;File;Euclidean;IfAtMostOneObstacle;Yes;417;4008;143,01219330882;
A* (A Star);19;File;Octile;IfAtMostOneObstacle;Yes;324;4008;143,01219330882;
A* (A Star);19;File;Chebyshev;IfAtMostOneObstacle;Yes;441;4155;143,01219330882;
Best First Search;19;File;Manhattan;IfAtMostOneObstacle;Yes;10;4155;239,948268171891;
Best First Search;19;File;Euclidean;IfAtMostOneObstacle;Yes;7;4155;182,007142674937;
Best First Search;19;File;Octile;IfAtMostOneObstacle;Yes;5;4155;171,17871555019;
Best First Search;19;File;Chebyshev;IfAtMostOneObstacle;Yes;5;4155;143,01219330882;
Dijkstra;19;File;Manhattan;IfAtMostOneObstacle;Yes;1087;6571;143,01219330882;
Dijkstra;19;File;Euclidean;IfAtMostOneObstacle;Yes;1107;6571;143,01219330882;
Dijkstra;19;File;Octile;IfAtMostOneObstacle;Yes;1113;6571;143,01219330882;
Dijkstra;19;File;Chebyshev;IfAtMostOneObstacle;Yes;1068;6571;143,01219330882;
A* (A Star);20;File;Manhattan;IfAtMostOneObstacle;Yes;218;2560;131,497474683058;
A* (A Star);20;File;Euclidean;IfAtMostOneObstacle;Yes;436;4040;131,497474683058;
A* (A Star);20;File;Octile;IfAtMostOneObstacle;Yes;382;4040;131,497474683058;
A* (A Star);20;File;Chebyshev;IfAtMostOneObstacle;Yes;484;4327;131,497474683058;
Best First Search;20;File;Manhattan;IfAtMostOneObstacle;Yes;4;4327;161,137084989848;
Best First Search;20;File;Euclidean;IfAtMostOneObstacle;Yes;4;4327;154,693434175952;
Best First Search;20;File;Octile;IfAtMostOneObstacle;Yes;4;4327;154,693434175952;
Best First Search;20;File;Chebyshev;IfAtMostOneObstacle;Yes;4;4327;131,497474683058;
Dijkstra;20;File;Manhattan;IfAtMostOneObstacle;Yes;1099;6571;131,497474683058;
Dijkstra;20;File;Euclidean;IfAtMostOneObstacle;Yes;1082;6571;131,497474683058;
Dijkstra;20;File;Octile;IfAtMostOneObstacle;Yes;1124;6571;131,497474683058;
Dijkstra;20;File;Chebyshev;IfAtMostOneObstacle;Yes;1124;6571;131,497474683058;
A* (A Star);21;File;Manhattan;IfAtMostOneObstacle;Yes;11;317;113,681240867132;
A* (A Star);21;File;Euclidean;IfAtMostOneObstacle;Yes;111;1814;113,681240867132;
A* (A Star);21;File;Octile;IfAtMostOneObstacle;Yes;87;1814;113,681240867132;
A* (A Star);21;File;Chebyshev;IfAtMostOneObstacle;Yes;243;2913;113,681240867132;
Best First Search;21;File;Manhattan;IfAtMostOneObstacle;Yes;3;2913;121,965512114594;
Best First Search;21;File;Euclidean;IfAtMostOneObstacle;Yes;2;2913;126,208152801713;
Best First Search;21;File;Octile;IfAtMostOneObstacle;Yes;2;2913;126,208152801713;
Best First Search;21;File;Chebyshev;IfAtMostOneObstacle;Yes;3;2913;120,710678118655;
Dijkstra;21;File;Manhattan;IfAtMostOneObstacle;Yes;1246;6883;113,681240867132;
Dijkstra;21;File;Euclidean;IfAtMostOneObstacle;Yes;1188;6883;113,681240867132;
Dijkstra;21;File;Octile;IfAtMostOneObstacle;Yes;1193;6883;113,681240867132;
Dijkstra;21;File;Chebyshev;IfAtMostOneObstacle;Yes;1216;6883;113,681240867132;
A* (A Star);22;File;Manhattan;IfAtMostOneObstacle;Yes;2;181;59,2426406871193;
A* (A Star);22;File;Euclidean;IfAtMostOneObstacle;Yes;1;182;59,2426406871193;
A* (A Star);22;File;Octile;IfAtMostOneObstacle;Yes;1;186;59,2426406871193;
A* (A Star);22;File;Chebyshev;IfAtMostOneObstacle;Yes;1;211;59,2426406871193;
Best First Search;22;File;Manhattan;IfAtMostOneObstacle;Yes;0;211;67,5269119345812;
Best First Search;22;File;Euclidean;IfAtMostOneObstacle;Yes;0;211;67,5269119345812;
Best First Search;22;File;Octile;IfAtMostOneObstacle;Yes;0;211;67,5269119345812;
Best First Search;22;File;Chebyshev;IfAtMostOneObstacle;Yes;0;211;59,2426406871193;
Dijkstra;22;File;Manhattan;IfAtMostOneObstacle;Yes;206;2727;59,2426406871193;
Dijkstra;22;File;Euclidean;IfAtMostOneObstacle;Yes;211;2727;59,2426406871193;
Dijkstra;22;File;Octile;IfAtMostOneObstacle;Yes;208;2727;59,2426406871193;
Dijkstra;22;File;Chebyshev;IfAtMostOneObstacle;Yes;209;2727;59,2426406871193;
A* (A Star);23;File;Manhattan;IfAtMostOneObstacle;Yes;5;304;97,7817459305201;
A* (A Star);23;File;Euclidean;IfAtMostOneObstacle;Yes;86;1641;97,7817459305201;
A* (A Star);23;File;Octile;IfAtMostOneObstacle;Yes;61;1641;97,7817459305201;
A* (A Star);23;File;Chebyshev;IfAtMostOneObstacle;Yes;181;2480;97,7817459305201;
Best First Search;23;File;Manhattan;IfAtMostOneObstacle;Yes;1;2480;102,752308678997;
Best First Search;23;File;Euclidean;IfAtMostOneObstacle;Yes;1;2480;102,752308678997;
Best First Search;23;File;Octile;IfAtMostOneObstacle;Yes;1;2480;102,752308678997;
Best First Search;23;File;Chebyshev;IfAtMostOneObstacle;Yes;1;2480;102,468037431535;
Dijkstra;23;File;Manhattan;IfAtMostOneObstacle;Yes;1270;6911;97,7817459305201;
Dijkstra;23;File;Euclidean;IfAtMostOneObstacle;Yes;1273;6911;97,7817459305201;
Dijkstra;23;File;Octile;IfAtMostOneObstacle;Yes;1232;6911;97,7817459305201;
Dijkstra;23;File;Chebyshev;IfAtMostOneObstacle;Yes;1242;6911;97,7817459305201;
A* (A Star);24;File;Manhattan;IfAtMostOneObstacle;Yes;0;74;27,4558441227157;
A* (A Star);24;File;Euclidean;IfAtMostOneObstacle;Yes;1;131;26,6274169979695;
A* (A Star);24;File;Octile;IfAtMostOneObstacle;Yes;0;131;26,6274169979695;
A* (A Star);24;File;Chebyshev;IfAtMostOneObstacle;Yes;1;205;26,6274169979695;
