Alg;Map;MapType;Heuristic;Diagonal;Solution;Time;MaxNodes;PathLength;
A* (A Star);16;Random;Euclidean;OnlyWhenNoObstacles;Yes;38;1142;83,8994949366116;
A* (A Star);16;Random;Octile;OnlyWhenNoObstacles;Yes;27;950;83,8994949366116;
A* (A Star);16;Random;Chebyshev;OnlyWhenNoObstacles;Yes;71;1591;83,8994949366116;
Best First Search;16;Random;Manhattan;OnlyWhenNoObstacles;Yes;2;288;108,284271247462;
Best First Search;16;Random;Euclidean;OnlyWhenNoObstacles;Yes;1;225;97,698484809835;
Best First Search;16;Random;Octile;OnlyWhenNoObstacles;Yes;1;225;97,698484809835;
Best First Search;16;Random;Chebyshev;OnlyWhenNoObstacles;Yes;2;250;99,556349186104;
IDA* (IDA Star);16;Random;Manhattan;OnlyWhenNoObstacles;No;5001;0;-1;
IDA* (IDA Star);16;Random;Euclidean;OnlyWhenNoObstacles;No;5001;0;-1;
IDA* (IDA Star);16;Random;Octile;OnlyWhenNoObstacles;No;5001;0;-1;
IDA* (IDA Star);16;Random;Chebyshev;OnlyWhenNoObstacles;No;5001;0;-1;
Dijkstra;16;Random;Manhattan;OnlyWhenNoObstacles;Yes;822;5799;83,8994949366116;
Dijkstra;16;Random;Euclidean;OnlyWhenNoObstacles;Yes;829;5799;83,8994949366116;
Dijkstra;16;Random;Octile;OnlyWhenNoObstacles;Yes;833;5799;83,8994949366116;
Dijkstra;16;Random;Chebyshev;OnlyWhenNoObstacles;Yes;830;5799;83,8994949366116;
A* (A Star);17;Random;Manhattan;OnlyWhenNoObstacles;Yes;5;439;65,3847763108502;
A* (A Star);17;Random;Euclidean;OnlyWhenNoObstacles;Yes;13;585;62,4558441227157;
A* (A Star);17;Random;Octile;OnlyWhenNoObstacles;Yes;5;408;62,4558441227157;
A* (A Star);17;Random;Chebyshev;OnlyWhenNoObstacles;Yes;17;756;62,4558441227157;
Best First Search;17;Random;Manhattan;OnlyWhenNoObstacles;Yes;1;227;75,3847763108502;
Best First Search;17;Random;Euclidean;OnlyWhenNoObstacles;Yes;1;182;76,4558441227157;
Best First Search;17;Random;Octile;OnlyWhenNoObstacles;Yes;1;182;76,4558441227157;
Best First Search;17;Random;Chebyshev;OnlyWhenNoObstacles;Yes;1;173;66,556349186104;
IDA* (IDA Star);17;Random;Manhattan;OnlyWhenNoObstacles;No;5001;0;-1;
IDA* (IDA Star);17;Random;Euclidean;OnlyWhenNoObstacles;No;5001;0;-1;
IDA* (IDA Star);17;Random;Octile;OnlyWhenNoObstacles;No;5001;0;-1;
IDA* (IDA Star);17;Random;Chebyshev;OnlyWhenNoObstacles;No;5001;0;-1;
Dijkstra;17;Random;Manhattan;OnlyWhenNoObstacles;Yes;451;4267;62,4558441227157;
